epoch,lr,stage,train_loss,train_loss_cls,train_loss_reg,train_accuracy,train_precision,train_sensitivity,train_specificity,train_f1,train_auc,train_age_mae,train_age_pearson,val_loss,val_loss_cls,val_loss_reg,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1,val_auc,val_age_mae,val_age_pearson,val_threshold
10,9.6843626096667e-05,unfrozen,0.06716869827615071,0.05384122508845917,0.26654945835088417,0.7799657534246576,0.8954781319429542,0.7640733712791646,0.8132450331018113,0.82457337386531,0.8699603319217027,6.687072844397345,0.5496307376565807,0.08428512124749953,0.07010283640598852,0.2836456938001686,0.7085828343313373,0.8560885608540189,0.6843657816907267,0.7592592592123913,0.7606557327421124,0.772915983830438,7.058845816540662,0.5346400472266838,0.5300000000000001
11,9.509795896116976e-05,unfrozen,0.06382991170689259,0.051051881614026344,0.25556060184456714,0.7953767123287672,0.9070110701040074,0.7773561037268985,0.8331125827704223,0.8371934555143865,0.888843928940942,6.586617150993756,0.5811080548665247,0.08579108761456199,0.07088426023093378,0.2981365460627331,0.688622754491018,0.8734693877194502,0.6312684365595496,0.8086419752587257,0.7328767074332074,0.7591409009796424,7.21172408938985,0.5119198950742322,0.5500000000000002
12,9.299321528329238e-05,unfrozen,0.05967282919111113,0.04708086448555736,0.2518392890717273,0.819777397260274,0.9131054130989096,0.8108791903807029,0.8384105960153853,0.8589614690486762,0.9063527568686094,6.516475482602813,0.596058433359547,0.10071669691456055,0.08528928530770549,0.3085482307596359,0.6726546906187625,0.8571428571078717,0.6194690265303991,0.7839506172355586,0.7191780772966904,0.7429349211551768,7.351762094489522,0.5045569158554501,0.5900000000000002
13,9.05463412215599e-05,unfrozen,0.05496648252839605,0.043376146782227884,0.23180671069413833,0.846318493150685,0.931545518694908,0.834386852080693,0.8713527851343322,0.8802934261529792,0.9299098445039856,6.1690678292984975,0.6451593584687461,0.10668398320169269,0.09156156043167005,0.3024484462545304,0.6207584830339321,0.8781725887879099,0.5103244837607573,0.8518518517992684,0.6455223833865421,0.729760734185513,7.328855744105927,0.5169313198324912,0.6200000000000001
14,8.777703756717875e-05,unfrozen,0.053826680199613106,0.04252246870302072,0.22608422596415836,0.853167808219178,0.9250859106465631,0.8518987341718235,0.8558201058087854,0.8869851679845148,0.9323467115397495,6.083978645852953,0.6551277827298434,0.1038526119571365,0.08740363153582532,0.32897960309853813,0.7025948103792415,0.8417266186747581,0.6902654867053019,0.7283950616834324,0.7585089091247711,0.7514840307367348,7.603094989152173,0.5252972033961028,0.5200000000000001
15,8.470760112484981e-05,unfrozen,0.050643364127010926,0.03994645871706817,0.21393810531558238,0.870291095890411,0.941257774699784,0.8620253164502404,0.8875661375543973,0.8999008869759567,0.9467215859620923,5.901048070026603,0.6833844097567056,0.11344546852949375,0.09814702848761626,0.30596879225767065,0.7405189620758483,0.8235294117392096,0.7846607669385056,0.6481481481081389,0.8036253726221466,0.7657325467059981,7.3616080976568625,0.512181914237176,0.5800000000000002
16,8.136274519200731e-05,unfrozen,0.04799883990956802,0.0376163172720587,0.20765044827856224,0.8792808219178082,0.9361559139722033,0.8816455696146732,0.874338624327059,0.9080834369803236,0.9570273256982117,5.795452801311348,0.6952124136483532,0.10920589332452077,0.09255135280569038,0.33309080224194215,0.6666666666666666,0.8805309734123659,0.5870206489502353,0.833333333281893,0.7044247739361266,0.7529316435412798,7.72267117857924,0.5105274606314304,0.5500000000000002
17,7.776940058187908e-05,unfrozen,0.042789032695534295,0.03261877040893847,0.2034052402763436,0.9028253424657534,0.9513333333269912,0.9025932953769602,0.9033112582661813,0.9263226175225969,0.9675496688741722,5.744784411980488,0.7085540898491348,0.1346109537203274,0.11837082771312989,0.3248025025733693,0.7085828343313373,0.8458781361703986,0.6961651917198771,0.7345679011892242,0.7637540403298562,0.7439819367056337,7.538821163379378,0.5249074868130282,0.6000000000000002
18,7.395649879241344e-05,unfrozen,0.040837943911144176,0.030781310897285426,0.20113265604316577,0.913527397260274,0.956320317664088,0.913978494617875,0.9125827814448665,0.9346701114260124,0.9734027001101657,5.717089130051292,0.710144522839985,0.144228831364842,0.1274778636324846,0.3350193364594035,0.6986027944111777,0.8197278911285807,0.7109144542563152,0.6728395061313062,0.761453391525697,0.7273844641101277,7.7028495697942585,0.5168926899097965,0.5400000000000001
19,6.995473906686923e-05,unfrozen,0.04097541472842687,0.03150749601318488,0.18935837194782823,0.9195205479452054,0.9665327978516297,0.9127686472761519,0.9336870026401368,0.9388816594973376,0.9767577555188174,5.526388674302897,0.7324915071473009,0.1308282149914734,0.11365970435455634,0.3433702113683114,0.6906187624750499,0.8172413792821641,0.6991150442271648,0.6728395061313062,0.7535771015246651,0.7317819294220476,7.813608413128816,0.507727661164446,0.5000000000000001
20,6.57963412215599e-05,unfrozen,0.03715582379643895,0.02789779325583567,0.18516060838169635,0.9297945205479452,0.9664031620489697,0.9284810126523515,0.9325396825273473,0.9470626160417247,0.9814195298372512,5.447551151237062,0.7337881505616818,0.1434485139529743,0.1254809604118394,0.3593510682889801,0.7385229540918163,0.7905027932740083,0.834808259562395,0.5370370370038866,0.8120516449086782,0.7365708875050074,8.064684276595848,0.48988045331246666,0.38000000000000006
