epoch,lr,stage,train_loss,train_loss_cls,train_loss_reg,train_accuracy,train_precision,train_sensitivity,train_specificity,train_f1,train_auc,train_age_mae,train_age_pearson,val_loss,val_loss_cls,val_loss_reg,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1,val_auc,val_age_mae,val_age_pearson,val_threshold
10,9.6843626096667e-05,unfrozen,0.07587172726347838,0.060831865735913385,0.3007972229858988,0.7255993150684932,0.8838920686763378,0.6841772151855432,0.8121693121585691,0.7713164417398922,0.8088281093027929,7.212340256754509,0.4734475168833345,0.08403939296474713,0.068092184569761,0.3189441591144322,0.6487025948103793,0.9405405404897005,0.513274336268045,0.9320987653745617,0.6641221328110979,0.7931734586110201,7.600784519030795,0.512960660794244,0.6800000000000002
11,9.509795896116976e-05,unfrozen,0.0734874601667262,0.05893180637352475,0.29111307418637283,0.7350171232876712,0.8891585760445861,0.6951296647647367,0.8185430463467742,0.7802626858752777,0.8210031374224546,7.119904499688784,0.4986785317138254,0.09107365813143477,0.07742914780900031,0.2728902119362426,0.7045908183632734,0.852398523953786,0.6814159291834391,0.7530864197065996,0.7573770442176297,0.7650770239265816,6.854104665708738,0.5415995280746347,0.6100000000000001
12,9.299321528329238e-05,unfrozen,0.07115498234913366,0.05714004438957327,0.28029875145995453,0.7392979452054794,0.8887109687679047,0.7025316455651739,0.8161375661267707,0.7847295814891994,0.8408650626213918,6.932322400827188,0.5281916571833549,0.07349513220543157,0.05979361598883679,0.27403031703002917,0.7225548902195609,0.8787878787545913,0.6843657816907267,0.802469135752934,0.7694858988660896,0.7921082340944682,6.902595012084466,0.5384256755539388,0.4800000000000001
13,9.05463412215599e-05,unfrozen,0.06761553987528976,0.05384015318720716,0.2755077280971694,0.7649828767123288,0.9121405750725868,0.7223276407291441,0.8543046357502742,0.8062124906494572,0.8664785888719939,6.840602547395173,0.542390549610424,0.07531435511069383,0.06200805236538965,0.26612605398405575,0.7045908183632734,0.8962655601287857,0.6371681415741248,0.8456790122934765,0.7448275813239597,0.8020776430314287,6.802317876483072,0.5611504214817593,0.5700000000000002
14,8.777703756717875e-05,unfrozen,0.06669780247117559,0.05335701755184221,0.2668156962561077,0.776541095890411,0.8985725018715359,0.7555274794645893,0.8207171314632042,0.8208647856975109,0.8692331117727448,6.682795030360689,0.5589336290756679,0.07467526338711947,0.06118716621685944,0.26976193591744124,0.7005988023952096,0.9199999999591111,0.6106194690085363,0.8888888888340192,0.7340425483697375,0.8095979460286246,6.821039186800035,0.5587481003418974,0.5200000000000001
15,8.470760112484981e-05,unfrozen,0.06574776535853744,0.052002954347799085,0.2748962164065507,0.7988013698630136,0.9161676646638012,0.7737041719293698,0.851458885930352,0.8389307695328705,0.8845776591428102,6.854437217610224,0.5379630417140064,0.08857282531074064,0.07431283190580616,0.285199869773583,0.7385229540918163,0.8969465648512616,0.6932153392125895,0.833333333281893,0.7820299451392437,0.8211697439819367,7.0465183867886,0.522235610626,0.6700000000000002
16,8.136274519200731e-05,unfrozen,0.062303301935683786,0.049268892250176874,0.26068818827529683,0.8103595890410958,0.9252056843610681,0.7829113924001082,0.8677248677133899,0.8481316371269295,0.8939752025986204,6.657773576208243,0.570743095725732,0.0777804998535953,0.06364075242989732,0.2827949401980151,0.6986027944111777,0.9122807017143736,0.6135693215158239,0.8765432098224356,0.7336860621851448,0.8218252667613531,6.947214849719712,0.5507888163026938,0.6400000000000001
17,7.776940058187908e-05,unfrozen,0.05813805600755835,0.04541505652014166,0.2544599833247596,0.8159246575342466,0.9259807549894451,0.7912713472435721,0.8675496688626815,0.8533424234014819,0.9142323368142385,6.528582633445372,0.5911342164660021,0.08145311721107977,0.06722566375867678,0.2845490519217626,0.7504990019960079,0.9053030302687385,0.70501474924174,0.8456790122934765,0.7927031459631638,0.827615717979533,7.0440395021645825,0.5376443879410494,0.6300000000000001
18,7.395649879241344e-05,unfrozen,0.05610145160877337,0.04380845582935551,0.24585990871825855,0.8441780821917808,0.9362007168391671,0.8260594560352559,0.8821192052863296,0.8776881670566437,0.9290284881309927,6.3747723674828025,0.6164618156026384,0.08291818295231836,0.06849711840998329,0.2884212740940486,0.7365269461077845,0.8996138995791655,0.6873156341980142,0.8395061727876848,0.7792642091102449,0.8168724279835391,7.080942380953514,0.5392943005331932,0.5800000000000002
19,6.995473906686923e-05,unfrozen,0.05215980042065557,0.04016292288306182,0.23993754855114713,0.8608732876712328,0.9410939691378606,0.8477574226099321,0.8884462151276434,0.8919906895906013,0.9428476869527576,6.313998988731116,0.6258807666413707,0.09283243271033326,0.07842621587713187,0.28812432848288866,0.7544910179640718,0.8999999999666667,0.7168141592708904,0.833333333281893,0.7980295516882234,0.8210604901853672,6.99436701945482,0.5290257307667771,0.6200000000000001
20,6.57963412215599e-05,unfrozen,0.04814188138339413,0.03695798057214395,0.2236780135362881,0.8801369863013698,0.9502074688730968,0.8685208596658122,0.9045092838076325,0.90752971759326,0.9525166243582479,6.056605383039278,0.657424787618366,0.10011378726262056,0.08378948869128822,0.3264859556527195,0.7065868263473054,0.9210526315385503,0.6194690265303991,0.8888888888340192,0.7407407359062363,0.8153519793146145,7.646437878960734,0.49696138253857514,0.7100000000000002
21,6.151478623083756e-05,unfrozen,0.04623305738890824,0.034934460433847465,0.22597193682872474,0.8792808219178082,0.9483115092973928,0.8692356285478886,0.9003984063625445,0.907053389861758,0.9584659886459636,6.121253517895821,0.6527917420330724,0.09068349551803576,0.07681044966387683,0.2774609230949493,0.7604790419161677,0.8788927335336023,0.7492625368510542,0.7839506172355586,0.8089171924581626,0.8280891510980006,6.961198948761792,0.5563815198432586,0.49000000000000005
22,5.7144546657973954e-05,unfrozen,0.04509945837812728,0.034142788949307716,0.2191333827651935,0.8891267123287672,0.9546391752511709,0.8780025284394565,0.9124668434892246,0.9147184671792099,0.9609826395758652,5.932876965746976,0.6643597642700341,0.08745921579767725,0.07345185271360188,0.280147260564292,0.7604790419161677,0.932806324073802,0.6961651917198771,0.895061728339811,0.7972972923758789,0.8398430387122621,6.981687843494306,0.5190334898110078,0.6900000000000002
23,5.27208091023505e-05,unfrozen,0.043261416647934085,0.03265984796030664,0.21203137191063534,0.9028253424657534,0.9561994609099987,0.8975332068254426,0.9139072847561072,0.9259380047868941,0.9680912826570492,5.841221836899608,0.6862372792846599,0.1496376868285343,0.12890310730634558,0.414691586813289,0.720558882235529,0.9198312235898805,0.6430678465887001,0.8827160493282273,0.7569444395749543,0.7973068939145634,8.800393618000875,0.4791309660050399,0.8000000000000002
24,4.827919089764952e-05,unfrozen,0.04141138106495244,0.030825694803266517,0.21171372053404786,0.9148116438356164,0.9618983957154954,0.9101834282042367,0.924503311246033,0.9353266118323152,0.9728673695498279,5.869728035834661,0.6786281176835764,0.11650849574667489,0.1009128849261892,0.3119122095093756,0.7305389221556886,0.9112903225438995,0.6666666666470009,0.8641975308108519,0.7700170308690567,0.8221348191849666,7.384858311157047,0.5189971811256738,0.7600000000000002
25,4.385545334202606e-05,unfrozen,0.03867641242367713,0.02842648623073442,0.2049985207355747,0.915667808219178,0.9625918503609714,0.9108723135214232,0.9257294429585446,0.9360181827210174,0.9791969169067125,5.726755464792504,0.6971508841185543,0.16216185635063582,0.14707403986758,0.301756303556665,0.7345309381237525,0.8872180450794279,0.6961651917198771,0.8148148147645176,0.7801652843032034,0.7949306238391785,7.364046560208477,0.5252433772442656,0.8200000000000002
26,3.9485213769162445e-05,unfrozen,0.03667458499086485,0.027040144983975677,0.1926887968478546,0.9285102739726028,0.96823295829935,0.9247787610561014,0.9363395225340008,0.9460071078319526,0.9819869251895494,5.534975938642629,0.7191995782568704,0.12561824583558145,0.10990192450094083,0.31432641444805853,0.7624750499001997,0.8716216215921749,0.7610619468802047,0.7654320987181832,0.8125984201941845,0.8177373538730471,7.360633448687245,0.5289723924293978,0.6500000000000001
27,3.520365877844011e-05,unfrozen,0.03635253301544166,0.0270683639898118,0.18568337617493044,0.9263698630136986,0.966247518193473,0.9234661606519705,0.9324503311134774,0.9443725693819653,0.9821636067372901,5.3941340015046455,0.7299975182792432,0.13567788994121932,0.12109080830959792,0.29174164437248323,0.7485029940119761,0.8561872909412647,0.7551622418656294,0.7345679011892242,0.8025078319850926,0.7987271932699662,7.105162300475461,0.5338519033894863,0.6800000000000002
28,3.10452609331308e-05,unfrozen,0.03340480666789417,0.02444274590040911,0.1792412120593737,0.9362157534246576,0.9692206941652312,0.9355246523328982,0.9376657824809328,0.9520746170604129,0.985205327172065,5.253216049330818,0.7452313735128338,0.14567790044743026,0.1303670935241223,0.3062161300591604,0.782435129740519,0.8593749999731445,0.8112094395040941,0.7222222221776405,0.8345978705478712,0.8026694344295131,7.304014081506056,0.5366274880780236,0.6900000000000002
29,2.7043501207586575e-05,unfrozen,0.032333979160646106,0.02359421850797682,0.17479520790559583,0.9404965753424658,0.9730971128545073,0.9380139152375838,0.9456953642258848,0.9552334893594614,0.9882445095107045,5.238476019813074,0.7501788647533335,0.1329359428719162,0.11750167519125544,0.3086853512449417,0.718562874251497,0.9159663865161358,0.6430678465887001,0.8765432098224356,0.7556325774493661,0.8096889908590991,7.426284907077314,0.5247826568541974,0.7800000000000001
30,2.3230599418120936e-05,unfrozen,0.031461561743763265,0.0226920717861304,0.17538979620200723,0.9404965753424658,0.9730971128545073,0.9380139152375838,0.9456953642258848,0.9552334893594614,0.9889478115535897,5.248371052759825,0.7518405035989275,0.15251645332429103,0.136655096410348,0.31722712159870625,0.7385229540918163,0.8939393939055326,0.6961651917198771,0.8271604937761011,0.7827528972072749,0.8141683965184455,7.497737737678986,0.5101909489542018,0.8200000000000002
31,1.9637254807992697e-05,unfrozen,0.03019748542901154,0.022094020406792918,0.16206929912433438,0.9477739726027398,0.9765013054766548,0.9456384323581186,0.9522546418971849,0.9608220887651889,0.9891694359958015,5.0084134377824325,0.77915222614154,0.14012567862169353,0.12426853713432155,0.3171428408094509,0.7504990019960079,0.8794326240822896,0.7315634218073285,0.7901234567413503,0.7987117502498957,0.8138406351287375,7.4821399523829575,0.5272934258693037,0.7200000000000002
32,1.6292398875150204e-05,unfrozen,0.029971383791895304,0.022125699251474756,0.15691368850841098,0.9563356164383562,0.9774047772693518,0.9576217583747146,0.9536423840933292,0.967412135569421,0.9906233375640365,4.9692710482476805,0.7804959406983524,0.1457112203175555,0.12986254595552837,0.3169734771261196,0.7704590818363274,0.8733333333042222,0.7728613569093551,0.7654320987181832,0.8200312938974973,0.8200225791179575,7.455460707647242,0.548967149587112,0.5300000000000001
