epoch,lr,stage,train_loss,train_loss_cls,train_loss_reg,train_accuracy,train_precision,train_sensitivity,train_specificity,train_f1,train_auc,train_age_mae,train_age_pearson,val_loss,val_loss_cls,val_loss_reg,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1,val_auc,val_age_mae,val_age_pearson,val_threshold
1,0.001,frozen,0.09721190187671822,0.07759058653386565,0.3924262984209273,0.6014554794520548,0.7556952081637417,0.6080910240163838,0.5875331564908816,0.673905424125653,0.6300028168352856,8.487287127407447,0.2829053051612236,0.09349557697891951,0.07755353512937675,0.3188408340165715,0.6487025948103793,0.832653061190504,0.6017699114866735,0.7469135802008078,0.6986301320919146,0.7022469864161113,7.501151245290684,0.41325511401182485,0.42000000000000004
2,0.0009046039886902864,frozen,0.08780065801453917,0.06946267862485288,0.36675958003695697,0.6374143835616438,0.7977254264760543,0.6215189873378385,0.6706349206260498,0.6986837375125141,0.6993616469091153,8.175078337378642,0.3725659592073517,0.0953459990342815,0.07989287766034969,0.30906241876398494,0.6526946107784432,0.8260869564890875,0.6165191740231115,0.7283950616834324,0.7060810761627444,0.715921919953385,7.489315664885094,0.4532312148934728,0.6000000000000002
3,0.0006548539886902863,frozen,0.08543817672801957,0.06764645639755955,0.35583440193982974,0.6451198630136986,0.8012820512756308,0.6325110689397059,0.6715231787990527,0.7069635864393239,0.7183449154068806,8.068565125783966,0.4121517225976957,0.08432089100162427,0.06911627895490614,0.3040922372759935,0.6127744510978044,0.8961748633390068,0.4837758111951688,0.8827160493282273,0.6283524858439394,0.7128172912342036,7.3810491480527025,0.4638895603582964,0.5600000000000002
4,0.0003461460113097138,frozen,0.08263439096969692,0.06541884453227259,0.3443109201624581,0.6583904109589042,0.8103174603110292,0.6462025316414798,0.6838624338533881,0.7190140795654583,0.7400755977496484,7.862307466982954,0.44131289799275675,0.08294188720499446,0.0680520551617512,0.2977966369982965,0.6087824351297405,0.8864864864385683,0.4837758111951688,0.8703703703166438,0.6259541938812571,0.7166593830802286,7.214390284748336,0.4761451286312215,0.5100000000000001
5,9.639601130971379e-05,frozen,0.08074531549817487,0.06372251795375183,0.3404559454536193,0.6840753424657534,0.8318931657436616,0.6689829437734114,0.7158034528457397,0.7415966337091774,0.7623366294770382,7.831412981511996,0.4527037260965652,0.08341197012189382,0.06852863000300592,0.29766680344850005,0.6187624750499002,0.8737373736932456,0.5103244837607573,0.8456790122934765,0.6443202932723004,0.7161131140973815,7.250535144451816,0.4760044733960103,0.5500000000000002
6,0.0001,unfrozen,0.09188858853423432,0.07225403615771091,0.3926910399267935,0.6262842465753424,0.7953410981631004,0.60391661402019,0.6733067728994249,0.6865350040653075,0.6972816252362628,8.51369269749703,0.29886136197610763,0.09480690190981249,0.078427019289243,0.32759765480568787,0.6746506986027944,0.8259259258953361,0.6578171091251381,0.709876543166057,0.7323481066985907,0.7366983502676718,7.6257703739643175,0.4465486949286505,0.5700000000000002
7,9.980072755276435e-05,unfrozen,0.08084440441189768,0.06306348100610792,0.3556184625916489,0.6879280821917808,0.845344129547811,0.6599241466456389,0.746684350122723,0.7412140525785923,0.7725246221584335,8.032381163136854,0.4023164301506539,0.07986544429542061,0.06467987779163553,0.3037113279044747,0.720558882235529,0.84912280698775,0.7138643067636028,0.7345679011892242,0.7756410206536098,0.7789795695400414,7.30296479235793,0.46562635916281275,0.42000000000000004
8,9.920451463563217e-05,unfrozen,0.0762123739576503,0.058686849335846426,0.3505104829697576,0.7127568493150684,0.8792672772616215,0.6675094816645544,0.8076923076815956,0.758893275720669,0.806045800400393,7.963587014244856,0.4332878073351432,0.07708142966983798,0.0620884157971901,0.29986028376215706,0.7385229540918163,0.8795620437635197,0.7109144542563152,0.7962962962471422,0.7862968955199603,0.8008394333369752,7.243016884935023,0.5127320756489803,0.5000000000000001
9,9.821616160444475e-05,unfrozen,0.07288917836618342,0.05623196566490176,0.3331442484249399,0.7350171232876712,0.8909682668763957,0.6930379746791581,0.8227513227404398,0.7796368765249927,0.8297845087402049,7.691688905825874,0.48153606685909583,0.07423314243227898,0.05980452899068237,0.2885722622662009,0.7265469061876247,0.8713235293797307,0.6991150442271648,0.7839506172355586,0.7757774091100151,0.8002021195236533,7.097086474079905,0.5236433680934037,0.4600000000000001
10,9.6843626096667e-05,unfrozen,0.06870142648583405,0.05225883972071979,0.32885172853424943,0.766695205479452,0.9065200314147172,0.7303797468308204,0.8425925925814471,0.8089730059179798,0.8541289933694997,7.611593446460263,0.4999655436400456,0.11293145762143021,0.0987629699929876,0.2833697504982977,0.7405189620758483,0.906614785956941,0.6873156341980142,0.8518518517992684,0.7818791896992817,0.8175916821442879,7.105798713676135,0.5172847909875244,0.7400000000000002
